date,time,size,name
2016-08-26,15:05:02,1073755363,crawl-data/CC-NEWS/2016/08/CC-NEWS-20160826124520-00000.warc.gz
2016-08-27,15:05:03,1012901314,crawl-data/CC-NEWS/2016/08/CC-NEWS-20160826132734-00001.warc.gz
2016-08-28,15:05:03,60859570,crawl-data/CC-NEWS/2016/08/CC-NEWS-20160827132735-00002.warc.gz
2016-08-29,15:05:02,653855705,crawl-data/CC-NEWS/2016/08/CC-NEWS-20160827145159-00003.warc.gz
2016-08-30,15:05:03,872226620,crawl-data/CC-NEWS/2016/08/CC-NEWS-20160828145159-00004.warc.gz
2016-08-31,15:05:03,995253471,crawl-data/CC-NEWS/2016/08/CC-NEWS-20160829145200-00005.warc.gz
2016-09-01,15:05:02,1048651653,crawl-data/CC-NEWS/2016/08/CC-NEWS-20160830145200-00006.warc.gz
2016-09-02,15:05:02,1039262233,crawl-data/CC-NEWS/2016/08/CC-NEWS-20160831145200-00007.warc.gz
2017-09-25,11:26:34,999180677,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160901145200-00008.warc.gz
2017-09-25,11:26:57,781000573,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160902145200-00009.warc.gz
2017-09-25,11:27:14,565500480,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160903145200-00010.warc.gz
2017-09-25,11:27:28,767819244,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160904145200-00011.warc.gz
2017-09-25,11:27:44,889077015,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160905145200-00012.warc.gz
2017-09-25,11:28:05,973409674,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160906145201-00013.warc.gz
2017-09-25,11:28:26,974922990,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160907145201-00014.warc.gz
2017-09-25,11:28:53,1012808585,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160908145201-00015.warc.gz
2017-09-25,11:29:15,763222668,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160909145202-00016.warc.gz
2017-09-25,11:29:34,608439394,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160910145202-00017.warc.gz
2017-09-25,11:29:47,751377698,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160911145202-00018.warc.gz
2017-09-25,11:30:13,934425608,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160912145202-00019.warc.gz
2017-09-25,11:30:55,973672999,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160913145202-00020.warc.gz
2017-09-25,11:31:17,983273747,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160914145203-00021.warc.gz
2017-09-25,11:31:38,1073749560,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160915145203-00022.warc.gz
2017-09-25,11:32:07,1073755966,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160916133845-00023.warc.gz
2017-09-25,11:32:35,1073789360,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160916172950-00024.warc.gz
2017-09-25,11:33:02,970273953,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160917165637-00025.warc.gz
2017-09-25,11:33:50,1073793640,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160918165637-00026.warc.gz
2017-09-25,11:34:26,1073755152,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160919125823-00027.warc.gz
2017-09-25,11:34:54,1073764846,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160920065328-00028.warc.gz
2017-09-25,11:35:23,1062977537,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160920205428-00029.warc.gz
2017-09-25,11:35:52,1073782282,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160921141810-00000.warc.gz
2017-09-25,11:36:20,1073742763,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160926211809-00000.warc.gz
2017-09-25,11:36:48,1030170196,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160927074341-00000.warc.gz
2017-09-25,11:37:16,43598787,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160928074341-00001.warc.gz
2017-09-25,11:37:18,958045652,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160928075927-00002.warc.gz
2017-09-25,11:37:46,115721849,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160929075927-00003.warc.gz
2017-09-25,11:38:00,959611752,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160929101044-00004.warc.gz
2017-09-25,11:38:25,114141481,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160930101058-00005.warc.gz
2017-09-25,11:38:33,784668188,crawl-data/CC-NEWS/2016/09/CC-NEWS-20160930122238-00006.warc.gz
2017-09-25,12:09:01,289093282,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161001122244-00007.warc.gz
2017-09-25,12:09:10,568052360,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161001224340-00008.warc.gz
2017-09-25,12:09:31,505711381,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161002224346-00009.warc.gz
2017-09-25,12:09:46,816307471,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161003130443-00010.warc.gz
2017-09-25,12:10:08,935806862,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161004130444-00011.warc.gz
2017-09-25,12:10:34,137950723,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161005130450-00012.warc.gz
2017-09-25,12:10:43,890160663,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161005152607-00013.warc.gz
2017-09-25,12:11:08,183602368,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161006152607-00014.warc.gz
2017-09-25,12:11:15,873625707,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161006191324-00015.warc.gz
2017-09-25,12:11:38,200122072,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161007191326-00016.warc.gz
2017-09-25,12:11:45,537995091,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161008015559-00017.warc.gz
2017-09-25,12:12:05,535751898,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161009015614-00018.warc.gz
2017-09-25,12:12:19,808386875,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161010001731-00019.warc.gz
2017-09-25,12:12:41,265377966,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161011001734-00020.warc.gz
2017-09-25,12:12:59,801337550,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161011083804-00021.warc.gz
2017-09-25,12:13:20,272417658,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161012083807-00022.warc.gz
2017-09-25,12:13:29,877482262,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161012144526-00023.warc.gz
2017-09-25,12:13:51,862817685,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161013144533-00024.warc.gz
2017-09-25,12:14:28,210935890,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161014144544-00025.warc.gz
2017-09-25,12:14:42,570712171,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161014191714-00026.warc.gz
2017-09-25,12:14:57,503049881,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161015191717-00027.warc.gz
2017-09-25,12:15:12,646070273,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161016173700-00028.warc.gz
2016-10-18,23:05:02,855634698,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161017145313-00000.warc.gz
2016-10-19,23:05:02,872819049,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161018145313-00001.warc.gz
2016-10-20,23:05:03,868389543,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161019145314-00002.warc.gz
2016-10-21,23:05:02,817616130,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161020145315-00003.warc.gz
2016-10-22,23:05:03,607016685,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161021145316-00004.warc.gz
2016-10-23,23:05:02,462935173,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161022145317-00005.warc.gz
2016-10-24,23:05:02,668735509,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161023145318-00006.warc.gz
2016-10-25,23:05:02,804446213,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161024145319-00007.warc.gz
2016-10-26,23:05:03,824107331,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161025145320-00008.warc.gz
2016-10-27,23:05:03,828935381,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161026145321-00009.warc.gz
2016-10-28,23:05:03,806819958,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161027145323-00010.warc.gz
2016-10-29,23:05:03,607430894,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161028145325-00011.warc.gz
2016-10-30,22:05:03,471670663,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161029145326-00012.warc.gz
2016-10-31,22:05:03,655427944,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161030145327-00013.warc.gz
2016-11-01,22:05:02,717578228,crawl-data/CC-NEWS/2016/10/CC-NEWS-20161031145329-00014.warc.gz
2016-11-02,22:05:03,689527409,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161101145329-00015.warc.gz
2016-11-03,22:05:02,779844287,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161102145331-00016.warc.gz
2016-11-04,22:05:03,758473642,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161103145332-00017.warc.gz
2016-11-05,22:05:02,604827403,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161104145334-00018.warc.gz
2016-11-06,22:05:02,450777298,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161105145335-00019.warc.gz
2016-11-07,22:05:03,629448929,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161106145336-00020.warc.gz
2016-11-08,22:05:03,732005539,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161107145337-00021.warc.gz
2016-11-09,22:05:03,794703289,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161108145339-00022.warc.gz
2016-11-10,22:05:02,736176027,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161109145340-00023.warc.gz
2016-11-11,06:05:02,1663214,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161110145342-00024.warc.gz
2016-11-11,14:05:02,63190607,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161110225534-00000.warc.gz
2016-11-11,22:05:02,416734556,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161111132834-00000.warc.gz
2016-11-12,14:05:03,450432609,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161111163237-00000.warc.gz
2016-11-13,14:05:02,390835933,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161112132820-00001.warc.gz
2016-11-14,14:05:02,523772114,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161113132821-00002.warc.gz
2016-11-15,14:05:02,651085430,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161114132822-00003.warc.gz
2016-11-16,14:05:02,663093876,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161115132823-00004.warc.gz
2016-11-17,14:05:02,666809779,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161116132825-00005.warc.gz
2016-11-18,14:05:03,660996270,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161117132826-00006.warc.gz
2016-11-19,14:05:02,535686294,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161118132827-00007.warc.gz
2016-11-20,14:05:03,382224890,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161119132828-00008.warc.gz
2016-11-21,14:05:03,594472003,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161120132829-00009.warc.gz
2016-11-22,14:05:03,736029164,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161121132830-00010.warc.gz
2016-11-23,14:05:02,1056462275,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161122132832-00011.warc.gz
2016-11-24,14:05:03,868107581,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161123132832-00012.warc.gz
2016-11-25,14:05:03,826049559,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161124132832-00013.warc.gz
2016-11-26,14:05:02,705729154,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161125132833-00014.warc.gz
2016-11-27,14:05:02,510011680,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161126132833-00015.warc.gz
2016-11-28,14:05:03,641685883,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161127132834-00016.warc.gz
2016-11-29,14:05:02,789642843,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161128132837-00017.warc.gz
2016-11-30,14:05:02,828351052,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161129132839-00018.warc.gz
2016-12-01,14:05:03,811982389,crawl-data/CC-NEWS/2016/11/CC-NEWS-20161130132842-00019.warc.gz
2016-12-02,14:05:03,810809644,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161201132842-00020.warc.gz
2016-12-03,14:05:03,663515251,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161202132845-00021.warc.gz
2016-12-04,14:05:02,470136191,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161203132846-00022.warc.gz
2016-12-05,14:05:02,620342331,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161204132848-00023.warc.gz
2016-12-06,14:05:02,746183052,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161205132849-00024.warc.gz
2016-12-07,14:05:02,780930598,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161206132850-00025.warc.gz
2016-12-08,14:05:02,747457350,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161207132852-00026.warc.gz
2016-12-09,14:05:02,764901428,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161208132853-00027.warc.gz
2016-12-10,14:05:02,622330542,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161209132854-00028.warc.gz
2016-12-11,14:05:02,446525277,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161210132856-00029.warc.gz
2016-12-12,14:05:02,589195838,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161211132858-00030.warc.gz
2016-12-13,14:05:03,726213890,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161212132859-00031.warc.gz
2016-12-14,14:05:03,732406035,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161213132900-00032.warc.gz
2016-12-15,14:05:02,708561198,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161214132902-00033.warc.gz
2016-12-16,14:05:02,646894718,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161215132903-00034.warc.gz
2016-12-17,14:05:03,577177546,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161216132903-00035.warc.gz
2016-12-18,14:05:02,420679306,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161217132912-00036.warc.gz
2016-12-19,14:05:03,539218604,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161218132913-00037.warc.gz
2016-12-20,14:05:03,670112064,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161219132914-00038.warc.gz
2016-12-21,14:05:03,666811892,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161220132916-00039.warc.gz
2016-12-22,14:05:03,86184169,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161221132917-00040.warc.gz
2016-12-22,14:05:06,22059544,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222115112-00000.warc.gz
2016-12-22,14:05:08,1073761779,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222115725-00000.warc.gz
2016-12-22,14:05:23,1073748772,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222131147-00001.warc.gz
2016-12-22,18:05:04,1073756540,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222135454-00002.warc.gz
2016-12-22,18:05:51,1073748819,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222143912-00003.warc.gz
2016-12-22,18:06:04,1073743690,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222152634-00004.warc.gz
2016-12-22,18:06:40,1073746332,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222162132-00005.warc.gz
2016-12-22,18:06:55,1073760291,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222170953-00006.warc.gz
2016-12-22,22:05:03,1073751711,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222175918-00007.warc.gz
2016-12-22,22:05:32,1073748360,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222185056-00008.warc.gz
2016-12-22,22:05:51,1073751996,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222194810-00009.warc.gz
2016-12-22,22:06:17,1073765900,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222204317-00010.warc.gz
2016-12-23,02:05:03,1073760340,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222214113-00011.warc.gz
2016-12-23,02:05:24,1073746208,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222223529-00012.warc.gz
2016-12-23,02:05:41,1073751845,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161222233327-00013.warc.gz
2016-12-23,06:05:04,1073746998,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161223004742-00014.warc.gz
2016-12-23,06:05:34,1073744201,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161223020812-00015.warc.gz
2016-12-23,10:05:03,1073764101,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161223040216-00016.warc.gz
2016-12-23,10:05:23,304979968,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161223072332-00017.warc.gz
2016-12-23,14:05:03,1073765478,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161223082518-00000.warc.gz
2016-12-23,14:05:20,318185472,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161223102536-00001.warc.gz
2016-12-23,14:05:46,331556568,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161223112704-00000.warc.gz
2016-12-23,14:05:52,582517498,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161223115710-00001.warc.gz
2016-12-24,12:05:02,51867687,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161223130255-00001.warc.gz
2016-12-24,13:05:03,1073742755,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161224120547-00000.warc.gz
2016-12-24,14:05:02,1073750097,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161224123254-00001.warc.gz
2016-12-24,15:05:03,1073751322,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161224131651-00002.warc.gz
2016-12-24,16:05:03,1073747303,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161224144119-00003.warc.gz
2016-12-24,18:05:03,1073746814,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161224155809-00004.warc.gz
2016-12-24,21:05:03,790659072,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161224175633-00005.warc.gz
2016-12-24,23:05:03,367840378,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161224204408-00000.warc.gz
2016-12-25,06:05:03,1073776904,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161224222914-00000.warc.gz
2016-12-25,10:05:04,1073747391,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161225052925-00001.warc.gz
2016-12-25,17:05:04,1073745690,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161225090602-00002.warc.gz
2016-12-25,21:05:03,1073747478,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161225164831-00003.warc.gz
2016-12-26,02:05:04,1073759985,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161225204724-00004.warc.gz
2016-12-26,10:05:03,1073757447,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161226013927-00005.warc.gz
2016-12-26,15:05:04,1073745848,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161226092811-00006.warc.gz
2016-12-26,19:05:03,1073748372,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161226142703-00007.warc.gz
2016-12-26,23:05:04,1073759443,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161226183447-00008.warc.gz
2016-12-27,00:05:03,1073761962,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161226220653-00009.warc.gz
2016-12-27,04:05:03,1073743321,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161226233141-00010.warc.gz
2016-12-27,09:05:03,1073760561,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161227032820-00011.warc.gz
2016-12-27,13:05:02,1073752263,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161227081217-00012.warc.gz
2016-12-27,13:05:16,12796862,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161227121309-00013.warc.gz
2016-12-27,16:05:04,1073749625,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161227124235-00000.warc.gz
2016-12-27,20:05:03,1073745343,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161227154723-00001.warc.gz
2016-12-27,23:05:04,1073792193,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161227190909-00002.warc.gz
2016-12-28,03:05:03,1073768229,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161227223300-00003.warc.gz
2016-12-28,08:05:03,1073761190,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161228030457-00004.warc.gz
2016-12-28,12:05:04,1073751842,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161228074003-00005.warc.gz
2016-12-28,14:05:04,1073742869,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161228112009-00006.warc.gz
2016-12-28,15:05:03,1073768411,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161228135859-00007.warc.gz
2016-12-28,17:05:04,1073755906,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161228143409-00008.warc.gz
2016-12-28,19:05:03,1073760755,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161228164528-00009.warc.gz
2016-12-28,22:05:04,1073758341,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161228181636-00010.warc.gz
2016-12-29,02:05:03,1073754380,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161228212235-00011.warc.gz
2016-12-29,07:05:03,1073743879,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161229013855-00012.warc.gz
2016-12-29,11:05:03,1073745774,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161229061619-00013.warc.gz
2016-12-29,14:05:04,1073747193,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161229100823-00014.warc.gz
2016-12-29,17:05:03,1073753320,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161229133719-00015.warc.gz
2016-12-29,21:05:03,1073749539,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161229165020-00016.warc.gz
2016-12-29,22:05:03,1073745081,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161229201128-00017.warc.gz
2016-12-30,00:05:03,1073744416,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161229213956-00018.warc.gz
2016-12-30,04:05:03,1073752815,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161229232006-00019.warc.gz
2016-12-30,09:05:04,1073825123,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161230034234-00020.warc.gz
2016-12-30,11:05:03,1073742587,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161230081054-00021.warc.gz
2016-12-30,15:05:03,1073755114,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161230110432-00022.warc.gz
2016-12-30,18:05:03,1073745555,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161230142918-00023.warc.gz
2016-12-30,22:05:03,1073745056,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161230175821-00024.warc.gz
2016-12-31,00:05:03,1073948591,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161230214148-00025.warc.gz
2016-12-31,03:05:03,1073755924,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161230231614-00026.warc.gz
2016-12-31,08:05:04,1073748003,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161231022410-00027.warc.gz
2016-12-31,13:05:02,1073760790,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161231073233-00028.warc.gz
2016-12-31,17:05:02,1073747255,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161231121749-00029.warc.gz
2016-12-31,19:05:02,1073754836,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161231165647-00030.warc.gz
2016-12-31,21:05:02,1073752353,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161231184454-00031.warc.gz
2017-01-01,02:05:03,1073747337,crawl-data/CC-NEWS/2016/12/CC-NEWS-20161231203655-00032.warc.gz
2017-01-01,08:05:02,1073758405,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170101013625-00033.warc.gz
2017-01-01,12:05:03,1073744436,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170101071327-00034.warc.gz
2017-01-01,15:05:03,1073751617,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170101112644-00035.warc.gz
2017-01-01,20:05:03,1073746029,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170101144537-00036.warc.gz
2017-01-02,01:05:03,1073743244,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170101191954-00037.warc.gz
2017-01-02,05:05:03,1073764176,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170102003222-00038.warc.gz
2017-01-02,11:05:02,1073750160,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170102042230-00039.warc.gz
2017-01-02,14:05:04,1073826088,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170102101704-00040.warc.gz
2017-01-02,18:05:03,1073748115,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170102133701-00041.warc.gz
2017-01-02,23:05:03,1073757772,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170102172947-00042.warc.gz
2017-01-03,03:05:03,1073755830,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170102223151-00043.warc.gz
2017-01-03,06:05:03,1073743952,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170103021714-00044.warc.gz
2017-01-03,10:05:03,1073757228,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170103060308-00045.warc.gz
2017-01-03,14:05:03,1073756890,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170103100117-00046.warc.gz
2017-01-03,18:05:03,1073811724,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170103132341-00047.warc.gz
2017-01-03,20:05:02,1073747229,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170103171111-00048.warc.gz
2017-01-04,00:05:03,1073743981,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170103194908-00049.warc.gz
2017-01-04,05:05:02,1073754917,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170103232731-00050.warc.gz
2017-01-04,09:05:03,1073806110,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170104041543-00051.warc.gz
2017-01-04,13:05:03,1073744737,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170104084927-00052.warc.gz
2017-01-04,16:05:02,1073747594,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170104123042-00053.warc.gz
2017-01-04,19:05:03,1073762284,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170104153443-00054.warc.gz
2017-01-04,23:05:03,1073750695,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170104184348-00055.warc.gz
2017-01-05,02:05:03,1073759869,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170104221110-00056.warc.gz
2017-01-05,05:05:03,1073760659,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170105020129-00057.warc.gz
2017-01-05,09:05:03,1073763477,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170105041304-00058.warc.gz
2017-01-05,13:05:03,1073747437,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170105084047-00059.warc.gz
2017-01-05,16:05:02,1073753013,crawl-data/CC-NEWS/2017/01/CC-NEWS-20170105123334-00060.warc.gz
